id_zone;longitude;latitude;alopex lagopus;bassariscus astutus;canis latrans;canis lupus;conepatus leuconotus;gulo gulo;herpailurus yaguarondi;leopardus pardalis;lontra canadensis;lynx canadensis;lynx rufus;martes americana;martes pennanti;mephitis mephitis;mustela erminea;mustela frenata;mustela nivalis;mustela vison;nasua narica;panthera onca;procyon lotor;puma concolor;spilogale putorius;spilogale pygmaea;taxidea taxus;urocyon littoralis;ursus americanus;ursus arctos;vulpes velox;vulpes vulpes;
51103;162.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51104;163.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51105;164.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51106;165.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51107;166.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51110;169.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51111;170.5;59.5216;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51127;-173.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51128;-172.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51134;-166.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;
51135;-165.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;
51136;-164.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;
51137;-163.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51138;-162.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51139;-161.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51140;-160.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51141;-159.5;61.0327;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51142;-158.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51143;-157.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51144;-156.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51145;-155.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51146;-154.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51147;-153.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51148;-152.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51149;-151.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51150;-150.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51151;-149.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51152;-148.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51153;-147.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51154;-146.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51155;-145.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51156;-144.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51157;-143.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51158;-142.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51159;-141.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51160;-140.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51161;-139.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51162;-138.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51163;-137.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51164;-136.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51165;-135.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51166;-134.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51167;-133.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51168;-132.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51169;-131.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51170;-130.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51171;-129.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51172;-128.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51173;-127.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51174;-126.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51175;-125.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51176;-124.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51177;-123.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51178;-122.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51179;-121.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51180;-120.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51181;-119.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51182;-118.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51183;-117.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51184;-116.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51185;-115.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51186;-114.5;61.0327;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51187;-113.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51188;-112.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51189;-111.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51190;-110.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51191;-109.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51192;-108.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51193;-107.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51194;-106.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51195;-105.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51196;-104.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51197;-103.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51198;-102.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51199;-101.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51200;-100.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51201;-99.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51202;-98.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51203;-97.5;61.0327;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51204;-96.5;61.0327;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51205;-95.5;61.0327;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;
51206;-94.5;61.0327;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;
51207;-93.5;61.0327;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51222;-78.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51223;-77.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51224;-76.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51225;-75.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51226;-74.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51227;-73.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51228;-72.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51229;-71.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51230;-70.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51231;-69.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51236;-64.5;61.0327;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;
51251;-49.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51252;-48.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51253;-47.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51254;-46.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51255;-45.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51256;-44.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51257;-43.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51258;-42.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51305;4.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51306;5.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51307;6.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51308;7.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51309;8.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51310;9.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51311;10.5;61.0327;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51312;11.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51313;12.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51314;13.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51315;14.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51316;15.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51317;16.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51318;17.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51319;18.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
51322;21.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51323;22.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51324;23.5;61.0327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51325;24.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51326;25.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51327;26.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51328;27.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51329;28.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51330;29.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51331;30.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51332;31.5;61.0327;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51333;32.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51334;33.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51335;34.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51336;35.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51337;36.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51338;37.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51339;38.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51340;39.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51341;40.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51342;41.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51343;42.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51344;43.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51345;44.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51346;45.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51347;46.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51348;47.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51349;48.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51350;49.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51351;50.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51352;51.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51353;52.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51354;53.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51355;54.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51356;55.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51357;56.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51358;57.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51359;58.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51360;59.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51361;60.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51362;61.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51363;62.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51364;63.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51365;64.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51366;65.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51367;66.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51368;67.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51369;68.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51370;69.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51371;70.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51372;71.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51373;72.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51374;73.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51375;74.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51376;75.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51377;76.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51378;77.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51379;78.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51380;79.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51381;80.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51382;81.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51383;82.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51384;83.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51385;84.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51386;85.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51387;86.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51388;87.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51389;88.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51390;89.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
51391;90.5;61.0327;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
